Ref,Val,Package,PosX,PosY,Rot,Side
"D523","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",292.178096,-253.475023,0.000000,top
"D524","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",294.778096,-255.537023,0.000000,top
"D525","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",294.778096,-253.475023,0.000000,top
"D526","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",297.378096,-255.537023,0.000000,top
"D527","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",297.378096,-253.475023,0.000000,top
"D528","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",299.978096,-255.537023,0.000000,top
"D529","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",299.978096,-253.475023,0.000000,top
"D530","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",302.578096,-255.537023,0.000000,top
"D531","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",302.578096,-253.475023,0.000000,top
"D532","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",305.178096,-255.537023,0.000000,top
"D533","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",305.178096,-253.475023,0.000000,top
"D534","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",307.778096,-255.537023,0.000000,top
"D535","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",307.778096,-253.475023,0.000000,top
"D536","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",311.528096,-255.537023,0.000000,top
"D537","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",311.528096,-253.475023,0.000000,top
"D538","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",265.219347,-258.483772,-90.000000,top
"D539","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",267.281347,-258.483772,-90.000000,top
"D540","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",265.219347,-261.083772,-90.000000,top
"D541","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",267.281347,-261.083772,-90.000000,top
"D542","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",265.219347,-263.683772,-90.000000,top
"D543","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",267.281347,-263.683772,-90.000000,top
"D544","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",265.219347,-266.283772,-90.000000,top
"D545","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",267.281347,-266.283772,-90.000000,top
"D546","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",265.219347,-268.883772,-90.000000,top
"D547","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",267.281347,-268.883772,-90.000000,top
"D548","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",265.219347,-272.633772,-90.000000,top
"D549","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",267.281347,-272.633772,-90.000000,top
"D600","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",212.319275,-208.499808,-90.000000,top
"D601","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.381275,-208.499808,-90.000000,top
"D602","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.443275,-208.499808,-90.000000,top
"D603","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",212.319275,-211.099808,-90.000000,top
"D604","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.381275,-211.099808,-90.000000,top
"D605","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.443275,-211.099808,-90.000000,top
"D606","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",212.319275,-213.699808,-90.000000,top
"D607","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.381275,-213.699808,-90.000000,top
"D608","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.443275,-213.699808,-90.000000,top
"D609","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",212.319275,-216.299808,-90.000000,top
"D610","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.381275,-216.299808,-90.000000,top
"D611","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.443275,-216.299808,-90.000000,top
"D612","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",212.319275,-218.899808,-90.000000,top
"D613","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.381275,-218.899808,-90.000000,top
"D614","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.443275,-218.899808,-90.000000,top
"D615","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",212.319275,-221.499808,-90.000000,top
"D616","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.381275,-221.499808,-90.000000,top
"D617","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.443275,-221.499808,-90.000000,top
"D618","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",212.319275,-224.099808,-90.000000,top
"D619","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.381275,-224.099808,-90.000000,top
"D620","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.443275,-224.099808,-90.000000,top
"D621","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",212.319275,-226.699808,-90.000000,top
"D622","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.381275,-226.699808,-90.000000,top
"D623","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.443275,-226.699808,-90.000000,top
"D624","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",212.319275,-229.299808,-90.000000,top
"D625","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.381275,-229.299808,-90.000000,top
"D626","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.443275,-229.299808,-90.000000,top
"D627","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",212.319275,-231.899808,-90.000000,top
"D628","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.381275,-231.899808,-90.000000,top
"D629","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.443275,-231.899808,-90.000000,top
"D630","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",212.319275,-234.499808,-90.000000,top
"D631","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.381275,-234.499808,-90.000000,top
"D632","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.443275,-234.499808,-90.000000,top
"D633","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",212.319275,-239.999808,-90.000000,top
"D634","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.381275,-239.999808,-90.000000,top
"D635","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.443275,-239.999808,-90.000000,top
"D636","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.381275,-243.749808,-90.000000,top
"D637","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.443275,-243.749808,-90.000000,top
"D638","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.381275,-246.349808,-90.000000,top
"D639","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.443275,-246.349808,-90.000000,top
"D640","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.381275,-248.949808,-90.000000,top
"D641","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.443275,-248.949808,-90.000000,top
"D642","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.381275,-251.549808,-90.000000,top
"D643","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.443275,-251.549808,-90.000000,top
"D644","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.381275,-254.149808,-90.000000,top
"D645","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.443275,-254.149808,-90.000000,top
"D646","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",212.319275,-257.899808,-90.000000,top
"D647","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.381275,-257.899808,-90.000000,top
"D648","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.443275,-257.899808,-90.000000,top
"D649","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.381275,-261.649808,-90.000000,top
"D650","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.443275,-261.649808,-90.000000,top
"D651","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.381275,-264.249808,-90.000000,top
"D652","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.443275,-264.249808,-90.000000,top
"D653","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",215.091877,-268.122249,-67.500000,top
"D654","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.996917,-267.333156,-67.500000,top
"D655","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",217.327635,-271.362950,-45.000000,top
"D656","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",218.785689,-269.904896,-45.000000,top
"D657","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",219.166112,-273.201428,-45.000000,top
"D658","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",220.624167,-271.743374,-45.000000,top
"D659","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",221.817763,-275.853078,-45.000000,top
"D660","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",223.275817,-274.395024,-45.000000,top
"D661","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",224.469413,-278.504729,-45.000000,top
"D662","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",225.927467,-277.046675,-45.000000,top
"D663","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",226.307891,-280.343206,-45.000000,top
"D664","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",227.765945,-278.885152,-45.000000,top
"D665","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",229.548592,-282.578964,-22.500000,top
"D666","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",230.337685,-280.673924,-22.500000,top
"D667","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",233.421033,-283.289567,0.000000,top
"D668","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",233.421033,-281.227567,0.000000,top
"D669","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",236.021033,-283.289567,0.000000,top
"D670","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",236.021033,-281.227567,0.000000,top
"D671","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",238.621033,-283.289567,0.000000,top
"D672","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",238.621033,-281.227567,0.000000,top
"D673","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",241.221033,-283.289567,0.000000,top
"D674","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",241.221033,-281.227567,0.000000,top
"D675","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",243.821033,-283.289567,0.000000,top
"D676","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",243.821033,-281.227567,0.000000,top
"D677","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",246.421033,-283.289567,0.000000,top
"D678","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",246.421033,-281.227567,0.000000,top
"D679","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",249.021033,-283.289567,0.000000,top
"D680","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",249.021033,-281.227567,0.000000,top
"D681","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",251.621033,-283.289567,0.000000,top
"D682","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",251.621033,-281.227567,0.000000,top
"D683","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",254.221033,-283.289567,0.000000,top
"D684","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",254.221033,-281.227567,0.000000,top
"D685","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",256.821033,-283.289567,0.000000,top
"D686","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",256.821033,-281.227567,0.000000,top
"D687","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",260.571033,-283.289567,0.000000,top
"D688","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",260.571033,-281.227567,0.000000,top
"D689","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",264.321033,-283.289567,0.000000,top
"D690","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",264.321033,-281.227567,0.000000,top
"D691","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",268.071033,-283.289567,0.000000,top
"D692","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",268.071033,-281.227567,0.000000,top
"D693","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",271.821033,-281.227567,180.000000,top
"D694","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",274.421033,-281.227567,180.000000,top
"D695","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",277.021033,-281.227567,180.000000,top
"D696","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",279.621033,-281.227567,180.000000,top
"D697","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",282.221033,-281.227567,180.000000,top
"D698","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",284.821033,-281.227567,180.000000,top
"D699","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",287.421033,-281.227567,180.000000,top
"D700","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",290.021033,-281.227567,180.000000,top
"D701","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",292.621033,-281.227567,180.000000,top
"D702","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",295.221033,-281.227567,180.000000,top
"D703","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",297.821033,-281.227567,180.000000,top
"D704","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",300.421033,-281.227567,180.000000,top
"D705","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",303.021033,-281.227567,180.000000,top
"D706","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",305.621033,-281.227567,180.000000,top
"D707","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",308.221033,-281.227567,180.000000,top
"D708","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",310.821033,-281.227567,180.000000,top
"D709","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",313.421033,-281.227567,180.000000,top
"D710","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",316.021033,-281.227567,180.000000,top
"D711","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",180.947322,-186.665707,-135.000000,top
"D712","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",182.405376,-188.123761,-135.000000,top
"D713","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-193.233559,-90.000000,top
"D714","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.688219,-193.233559,-90.000000,top
"D715","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-195.833559,-90.000000,top
"D716","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.688219,-195.833559,-90.000000,top
"D717","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-198.433559,-90.000000,top
"D718","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.688219,-198.433559,-90.000000,top
"D719","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-201.033559,-90.000000,top
"D720","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.688219,-201.033559,-90.000000,top
"D721","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-203.633559,-90.000000,top
"D722","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.688219,-203.633559,-90.000000,top
"D723","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-206.233559,-90.000000,top
"D724","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.688219,-206.233559,-90.000000,top
"D725","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-208.833559,-90.000000,top
"D726","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.688219,-208.833559,-90.000000,top
"D727","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-211.433559,-90.000000,top
"D728","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.688219,-211.433559,-90.000000,top
"D729","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-214.033559,-90.000000,top
"D730","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.688219,-214.033559,-90.000000,top
"D731","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-217.783559,-90.000000,top
"D732","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.688219,-217.783559,-90.000000,top
"D733","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-220.383559,-90.000000,top
"D734","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.688219,-220.383559,-90.000000,top
"D735","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-222.983559,-90.000000,top
"D736","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.688219,-222.983559,-90.000000,top
"D737","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-225.583559,-90.000000,top
"D738","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.688219,-225.583559,-90.000000,top
"D739","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-228.183559,-90.000000,top
"D740","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.688219,-228.183559,-90.000000,top
"D741","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-230.783559,-90.000000,top
"D742","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.688219,-230.783559,-90.000000,top
"D743","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-233.383559,-90.000000,top
"D744","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.688219,-233.383559,-90.000000,top
"D745","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-237.133559,-90.000000,top
"D746","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.688219,-237.133559,-90.000000,top
"D747","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-239.733559,-90.000000,top
"D748","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.688219,-239.733559,-90.000000,top
"D749","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-242.333559,-90.000000,top
"D750","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.688219,-242.333559,-90.000000,top
"D751","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-244.933559,-90.000000,top
"D752","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.688219,-244.933559,-90.000000,top
"D753","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",177.626219,-248.683559,90.000000,top
"D800","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",128.840634,-116.992999,112.500000,top
